domain,length,digit_ratio,special_chars,subdomains,has_long_random,has_idn,is_base64,is_hex_encoded,avg_subdomain_length,max_subdomain_length,domain_entropy,has_repeated_patterns,has_consecutive_chars,label
post.1300.063721aa7.337cecb6.bot.hackbiji.top,45,0.3333333333333333,0,6,0,0,0,0,6.0,9,4.051986707008092,0,0,1
post.1343894611632c4533cbf2658.a508070ca.714e2cfa.bot.hackbiji.top,66,0.4696969696969697,0,6,1,0,1,0,9.5,25,4.396391756168934,0,0,1
post.42f0d6ff2dc53f155e15bbe3a9c10e628283dcb17.7c5c1ec199db1b837c8221f363d0ad13521aded16ea761a4df998076.34f81442eafe0033978389eced145671c5e33f52de1de59b06faebbc.13d8f7ce0737bfcc4adbcfd1bdf78caefcf5fa3bfb4954bc6acc1635.546544a0.2028a4f2.bot.hackbiji.top,252,0.5079365079365079,0,9,1,0,0,0,26.666666666666668,56,4.285505243771842,0,0,1
post.3c552e81e186095ea0273cfd021ba4bc0e74e2ca3046c8d30d9b6f3f9.61733f7ab2ec4967bd05c3557243140b551bce4fa292ffa03713f5b0.24390505a4812b57cdb64df02379c7d33a4c4d8462cec975fe41c1ac.7615e06b0.337cecb6.bot.hackbiji.top,212,0.5613207547169812,0,8,1,0,1,0,25.125,57,4.298355340093115,0,0,1
post.3cd28970464aae50157bb573f66abcc2bafd3bdaeaa661bc4ccb9019a.b0e87047a2ef7460d3b442ca944d2d14240521ec0ad2edb904479637.d2d9434c83ec6d8ffd39fd74c865689ea2a005ac3d716610b37953a2.778283020.2028a4f2.bot.hackbiji.top,212,0.5566037735849056,0,8,1,0,1,0,25.125,57,4.296556549847883,0,0,1
api.1b9d100a.2028a4f2.bot.hackbiji.top,38,0.2894736842105263,0,5,0,0,0,0,6.0,8,4.020843553362251,0,0,1
post.1300.0508070ca.714e2cfa.bot.hackbiji.top,45,0.3333333333333333,0,6,0,0,0,0,6.0,9,4.157650873722836,0,0,1
post.3864e1db5c537bea541d2a98a37d5628008192f9453a683f109aa09a6.f32ada76cf4d61dfcfcc18afce49e185df3dc3e3df6d16a606de2b8a.72b00ade0dd486ea366554d5b4aeb2947d3f2870a7908d21348dfaa1.258a35de8.2028a4f2.bot.hackbiji.top,212,0.5283018867924528,0,8,1,0,1,0,25.125,57,4.290890212319923,0,0,1
post.3d64d5ef82985a8458c6983eaefe1402432860c57eef61d5e08bf50ec.bb62b86e01c6d6eb2b9b7bf2f9ee2e39f56b4cb1939581656ed46708.b47bd6f16e8cc1ba56b619d65c5cac7376aea88aeec41e6b75c067f9.16fea7af9.5a6d07fe.bot.hackbiji.top,212,0.5094339622641509,0,8,1,0,1,0,25.125,57,4.262120423933732,0,0,1
post.39bfcf9cb7e5d57d2f00c1b12fbb59b3650f3871094780b1d130af44c.8b96e148ef506c0eb1f91c5384361ff75f432a826eeb36e3251a8887.aa22e58ebb9ced80a415a13259751b16605ee73a936235849b8c0b69.77b83504a.337cecb6.bot.hackbiji.top,212,0.5754716981132075,0,8,1,0,1,0,25.125,57,4.298195780714754,0,0,1
post.39a7c111718f9aeaf856d0381b71269c6b741c637b173d891268265ff.0a3a5805f4a92500eff6d33589fb5406e01cd6594bc675aca04e9d83.52a0d5a8986011cffd519c58467fc69b145046c8dfaff2b8b39c37ef.878283020.2028a4f2.bot.hackbiji.top,212,0.5943396226415094,0,8,1,0,1,0,25.125,57,4.30792819848237,0,0,1
post.3effc1a3631a2537513516520d56339bc222c37dd1ab4d73799c5b97b.4b9828840ffb25ea8635668e49ad7c6cc4268903a966507263d7376d.0af70a380c66288a023e290ceb47ff88078a2630eb7d6f80bfc8c436.66df02b6c.337cecb6.bot.hackbiji.top,212,0.589622641509434,0,8,1,0,1,0,25.125,57,4.270579062363227,0,0,1
www.4a12f7568c590633eb1d75217684b7c6fc4336c4c.67b62450faa5b6048c84081468b3e4940c9a0f479515f9ecf6178fbf.f0b19698aa8306bd5d894a9cca2d4335bd6eef3f948429c14f605e0c.4936a58199294140a33257954afc06e191ba35ed9f4af8303782ee61.1549a5d1d.337cecb6.bot.hackbiji.top,252,0.6031746031746031,0,9,1,0,0,0,26.666666666666668,56,4.26598882689455,0,0,1
post.33544e1c49eff54ae2b590333c1bf77b0ebef32b82fb8891830fa66d9.8a4eccc1332a8f96d1eaa952a2f7a81113d494191d46062296b89eeb.d80cf1f50755a9cdc86d60133e20165458cc26d910ee1349f29c8bda.81ac954da.337cecb6.bot.hackbiji.top,212,0.5471698113207547,0,8,1,0,1,0,25.125,57,4.315424844053423,0,0,1
post.3c37da8ec1664f8f2380b3366df9a659effa6ec7c39b2144f4a64483b.0a5c2ad2b24bb804a2a3ff0cc465b587b4111f0d29c1d34e5ea02041.7c9feb37cede192e6e05908dc7a7f84c20793f172cc0a8b5e63638f6.94de6377c.2028a4f2.bot.hackbiji.top,212,0.5424528301886793,0,8,1,0,1,0,25.125,57,4.321742372238249,0,0,1
post.31b16b86f35cf9b9094bffbebdb004ca19fec46650c91fd4110474d9a.8355788e39db3b143b13fb0456e65cc5ebde6ddf79a29e36bc932917.099cf2fb43f50880a150aa22dd13a280dad4dad791441c3f5ef57538.17d08067f.2028a4f2.bot.hackbiji.top,212,0.5471698113207547,0,8,1,0,1,0,25.125,57,4.321755586720172,0,0,1
post.399fa268033be48cd919710b9b0a487f3e3f1fe0d1365dc25ef480428.97eecc3c742958927ef28a0aeecaf25accde9c67b7b86dd14830dff8.df3d1f010b91c131ec29fbfc386e1098b5c66be40bb9cbf59c87f0b2.8367072eb.5a6d07fe.bot.hackbiji.top,212,0.5141509433962265,0,8,1,0,1,0,25.125,57,4.306128274831675,0,0,1
post.39f2ce700d2a0f99a3821a0feb46fe088512219b1b3065877a9c6a62a.f9bf981ba02dc90cbe0e701fdd2eff8f38a2682b51276f6696f77411.000906ffa5caa82602874e52ed99b45d768dd5daa452bfa440caed85.86e1a33aa.714e2cfa.bot.hackbiji.top,212,0.5377358490566038,0,8,1,0,1,0,25.125,57,4.2948156200703576,0,0,1
post.1f23aeab0e8b79bfa13f6e48a.a19677913.2028a4f2.bot.hackbiji.top,66,0.3939393939393939,0,6,1,0,1,0,9.5,25,4.316286354990101,0,0,1
post.34ed3a579b712fd8881140211cb7f878b86393b03f9dbeed52596e7ac.e0c5a4713fdc3d6452717c9b47cfe50566391d469e92b009be9d5dc3.d554ded85af4dd538fd2a6e71a8cfa7abbc880fc1b41fd5539577bd1.97ba12ef3.5a6d07fe.bot.hackbiji.top,212,0.5235849056603774,0,8,1,0,1,0,25.125,57,4.311405774603723,0,0,1
post.1300.04d317de.5a6d07fe.bot.hackbiji.top,44,0.2954545454545454,0,6,0,0,0,0,5.833333333333333,8,4.237285311573267,0,0,1
post.424e8c1ca9487bb6cfa8fb1e31a7803c2de95ef00.70310432891f9fb01e6a3f9ed073ee2b3d645e3c1122465cad4a29b8.2995681d31187ac41fbca609b91321e747aeae3c6b0e63ee52d78343.ea0990a2305be3bcd1825bf10bcf3f1702dd3d00239666926bc0c5fb.346544a0.2028a4f2.bot.hackbiji.top,252,0.5714285714285714,0,9,1,0,0,0,26.666666666666668,56,4.284118215622565,0,0,1
www.180.0270447a1.2028a4f2.bot.hackbiji.top,43,0.3953488372093023,0,6,0,0,0,0,5.666666666666667,9,4.036161556776113,0,0,1
post.1f5bb61aee8b9ead5.b6a3c352c.337cecb6.bot.hackbiji.top,58,0.2758620689655172,0,6,1,0,1,0,8.166666666666666,17,4.206421513372041,0,0,1
api.1699e62d9.337cecb6.bot.hackbiji.top,39,0.282051282051282,0,5,0,0,0,0,6.2,9,4.070425860265988,0,0,1
post.35cd3dab80e11317ce91b4a5d1374a04e38897edbd50143114313ea24.0c234eaf8c7a09d7f6c46e73b04654a0de9f7d498a035c0304db84e4.edd79160b7674cc30ac895b1b5f0e67b31b7f1414af8bbece69095b5.615fc7796.2028a4f2.bot.hackbiji.top,212,0.5613207547169812,0,8,1,0,1,0,25.125,57,4.302024906418941,0,0,1
post.486484564e1717b01c9de57a515e9380335381198.a9b8e80af6cc373ff5ac8073b8d138880437d58a02b0a71c8b37ed11.5793ccb5fd475a7691bff5e7102becbc132025ce31d2c3a6904ebc5b.b3c8a1922adc9a0225e6aac592fa9504aafa830529cf454093eb3a90.746544a0.2028a4f2.bot.hackbiji.top,252,0.5873015873015873,0,9,1,0,0,0,26.666666666666668,56,4.269720470428416,0,0,1
714e2cfa.bot.hackbiji.top,25,0.16,0,3,0,0,0,0,6.333333333333333,8,3.973660689688185,0,0,1
post.41e63c927137df4b3f5f20115973fe7370f6279c8.65eadd906f629c17ea3ed546a5712c4abf84ea707a82beecebff35b7.8c335ad54f4a53f5aa04ec2fedae19e5658da478ef56e431cab5fe68.d45a0aecd81ab45424d5c51f270c079627dffdf747d68ae4270f7354.197975ac.714e2cfa.bot.hackbiji.top,252,0.5317460317460317,0,9,1,0,0,0,26.666666666666668,56,4.25557382338287,0,0,1
www.429eb69a2448233240a49ea97bea605aae784cf29.69eda1be53ff1bf3a8cbf6badd612a660e9e4b0a005d97f1ba1301d4.e9e13c57682e4370ef9376f319597f106027f7fb30b43ba315398369.669a896fcd2ace4a1c5bcce6d041b0d0cad6c296ee4ac3448ca83381.15c16772e.714e2cfa.bot.hackbiji.top,252,0.5515873015873016,0,9,1,0,0,0,26.666666666666668,56,4.269632827451906,0,0,1
post.1d7a19edd693cee9012a742e8.a67c10580.5a6d07fe.bot.hackbiji.top,66,0.3939393939393939,0,6,1,0,1,0,9.5,25,4.4307048244490925,0,0,1
www.429eb69a2448233240a49ea97bea605aae784cf29.69eda1be53ff1bf3a8cbf6badd612a660e9e4b0a005d97f1ba1301d4.e9e13c57682e4370ef9376f319597f106027f7fb30b43ba315398369.669a896fcd2ace4a1c5bcce6d041b0d0cad6c296ee4ac3448ca83381.16da47412.714e2cfa.bot.hackbiji.top,252,0.5515873015873016,0,9,1,0,0,0,26.666666666666668,56,4.263954469538202,0,0,1
post.3058660ba25c2ccfc0ef32b2f7025729db783d2ad68d55d2b2af49746.73408efd8b4fd009d176285cad05fb30cac80d08def6104aceb6709a.4609badff391880f3270007537be8422372d01eae36f2060c3ca2227.36a3c352c.337cecb6.bot.hackbiji.top,212,0.5566037735849056,0,8,1,0,1,0,25.125,57,4.260484664208284,0,0,1
post.3080480dc6d3c86069385b6a7afe11c8ceb6073dcaf9cb4c9797b419d.075d2e35d071f94df4e04e9eafd9b86d1510b7a4d691947c9f7438fe.01b6b83955d60fa15d86db64657b9fe0d0629ae9caefa2b04afdeef8.77b303616.714e2cfa.bot.hackbiji.top,212,0.5283018867924528,0,8,1,0,1,0,25.125,57,4.3060405949107,0,0,1
api.0270c74df.2028a4f2.bot.hackbiji.top,39,0.3076923076923077,0,5,0,0,0,0,6.2,9,4.006573937300012,0,0,1
api.134eb2abf.337cecb6.bot.hackbiji.top,39,0.2051282051282051,0,5,0,0,0,0,6.2,9,3.997227066105133,0,0,1
post.33977a63e66e7f3498e6a42bae198b48ce32fc838dffd83d9a513f42d.f0eacc87e2b3bb6b4492aafe4442531d497852dd176937efd3952483.1dda0f9c9ec40185a55e122850bf3cddb0f78c7b641a9a6635373d86.22e5f2192.2028a4f2.bot.hackbiji.top,212,0.5613207547169812,0,8,1,0,1,0,25.125,57,4.314119916208569,0,0,1
www.180.0549a5d1d.337cecb6.bot.hackbiji.top,43,0.3023255813953488,0,6,0,0,0,0,5.666666666666667,9,4.315231324217973,0,0,1
post.3360b2b0b521814788a03d4fe616f5bec7d65deaf66f7a51de0544ef3.38bdc333871b59b577b274723fd276b131852b23511dca58b6e26a3d.5f4f11834514848abb115939425cac538367afe9ea4c19ca48964154.1473b6d7e.337cecb6.bot.hackbiji.top,212,0.5849056603773585,0,8,1,0,1,0,25.125,57,4.272172644550257,0,0,1
post.3bc76ca9d0e1cd6da62fa3308485b52febe814664e0fb75f79c8c8a8b.86a3b3d4c8e2198a2eb6a2703cdf5e8b6e4ddb2e9f84eb03322bcfc5.42559cd3cce3cd7d34e395ce6e4771a6e301d544ef7ff93e132c8ca1.146955c21.337cecb6.bot.hackbiji.top,212,0.5047169811320755,0,8,1,0,1,0,25.125,57,4.293846376699396,0,0,1
post.160f2ddaac776811e42e31f5f.a63721aa7.337cecb6.bot.hackbiji.top,66,0.3787878787878788,0,6,1,0,1,0,9.5,25,4.335785695562874,0,0,1
www.180.054d46ee7.2028a4f2.bot.hackbiji.top,43,0.3488372093023256,0,6,0,0,0,0,5.666666666666667,9,4.297675800911846,0,0,1
post.3c4c24e9a8003a60e03010100b2f4f87e987b8a81cfd2130b678e6baa.f1484f7db68c4f8ecb5ae3a521dd984c73808c8bf83adbfcc8e5abc9.46b05b4680dd4f17c9780c0582704ef20f6aca1d25b436d70eb037ef.115fc7796.2028a4f2.bot.hackbiji.top,212,0.5377358490566038,0,8,1,0,1,0,25.125,57,4.288869665332722,0,0,1
post.3c20dca114976ddddd438a80d4bbb2e12596c2ac0942fcc135e1e2df5.72f60523750e64cb91919fe19834080ec5cab49fc22a4910e13f8fd8.828ba74aef23316ac88d27058bf6794b85df17aeee7d26683cfaf1eb.a61c065f2.337cecb6.bot.hackbiji.top,212,0.5283018867924528,0,8,1,0,1,0,25.125,57,4.333505877377688,0,1,1
post.322645120b012cea6a01a9ba875ddcdbad41266dd5cdc619ac0d73de3.6646535b30d512c006fc07594a557797e5d8dff3769981b271b77e64.0cbc92534f0cc382e93b2af4466fe1c0139057c132bf0b62441dd809.861c065f2.337cecb6.bot.hackbiji.top,212,0.5754716981132075,0,8,1,0,1,0,25.125,57,4.303075560661992,0,0,1
post.357ed164a2ca7841cf5e1525527217d6c705c03bb79c3f55f76fce967.5edfbfe627474014a8a0d4c0ae2881b7796836c01c409b8d9d197203.69e28c4039220d0bffadddeaa7b10716a9145ede3dcccdb4ba32dcf6.67d08067f.2028a4f2.bot.hackbiji.top,212,0.5471698113207547,0,8,1,0,1,0,25.125,57,4.322915774479093,0,0,1
post.22fbffcaa261dc6371d9d45d775521381979aab55.af0e5320922f65389a74536c2dd6664458942da7.84d317de.5a6d07fe.bot.hackbiji.top,122,0.5327868852459017,0,7,1,0,0,0,16.0,41,4.374860395935751,0,0,1
post.38835a50cc2926f4fd5799b2b7aa7bfc1136bd852ad66a25c5a89a9f2.743020fefa3d571a789263d5e860a52e3682a0edaceb4ad811442283.2d1f294af4dd92a0c97fbc951c1a41d79b719c1e77cde1fcb59d7785.958a35de8.2028a4f2.bot.hackbiji.top,212,0.5471698113207547,0,8,1,0,1,0,25.125,57,4.298330195649217,0,0,1
post.1df54cf8c7312cf4d.b5a1b6136.714e2cfa.bot.hackbiji.top,58,0.3275862068965517,0,6,1,0,1,0,8.166666666666666,17,4.310591237164565,0,0,1
api.073a64146.337cecb6.bot.hackbiji.top,39,0.3076923076923077,0,5,0,0,0,0,6.2,9,3.9997877191848734,0,0,1
post.312da42bab4834575fe09d156e5a6142563a49a9e82932efe6799672b.4ef731a5d22fa3ff566db2d3767c5b3a63d47b95520d8c0a9b416a4b.7e5b32e127097b5af5e792a9c2587750456837badea262ae0af098e9.41f39681e.337cecb6.bot.hackbiji.top,212,0.5754716981132075,0,8,1,0,1,0,25.125,57,4.286832419115712,0,0,1
post.140.02f083856.5a6d07fe.bot.hackbiji.top,44,0.3409090909090909,0,6,0,0,0,0,5.833333333333333,9,4.345350936622435,0,0,1
post.3cd14a3397228e333b3862b5d49ab6ff863bfb3c4e27d7fc91c3579d1.c886093f147b2d5d178491928e060d985ba536d043a560f5d918f2cd.3d3c7b021f287af86c4b4879449cd4a38051bf59b4f4133d28d373f1.128734aa2.714e2cfa.bot.hackbiji.top,212,0.589622641509434,0,8,1,0,1,0,25.125,57,4.2837037977629375,0,0,1
post.1300.06ef20ee1.337cecb6.bot.hackbiji.top,45,0.2888888888888888,0,6,0,0,0,0,6.0,9,4.085537262659802,0,0,1
post.347b0327cd48eb2d3763ef3b6a8e17fb3db6665f5784a3b89ad96b6be.5586dfcbe70b871933b5b00f52fec1505f366b93da674f1370ce9de6.5813d390e1b8bbc1f1f8039e2c359ad10abe5885cbec8b0c7edf352c.41f90067f.714e2cfa.bot.hackbiji.top,212,0.5235849056603774,0,8,1,0,1,0,25.125,57,4.289463928698331,0,0,1
post.32df95fa46de2a8e1c548b03e8ed7eb3d5b05d347314d240058bc82bf.c980a3c28e1a4aeb8438c684f91082589f14ab6122dd721447b64f27.3947e9b3388fe50e85d568e70e4ea65cda05fdde85acb8e2a325fca1.461c065f2.337cecb6.bot.hackbiji.top,212,0.5424528301886793,0,8,1,0,1,0,25.125,57,4.308781120437148,0,0,1
post.3b34f4a1f2856240d3ee0dc66c2a67f977d127531a46ffc5c84758dd7.0aaf7b046dc8330160b967de29604b3a66b92f47b17ccf320f473d91.d12064fb545aa871437647927b71dc33027b24ee8d921ed4914f3910.55a1b6136.714e2cfa.bot.hackbiji.top,212,0.5943396226415094,0,8,1,0,1,0,25.125,57,4.299869947482976,0,0,1
post.1eb37ad186ddf5763904d0738.a7ba12ef3.5a6d07fe.bot.hackbiji.top,66,0.3787878787878788,0,6,1,0,1,0,9.5,25,4.413743983861763,0,0,1
post.38e8411a409576eb7a9998a2f4d05bfe6f7a532aa10bd7c8cefb0d2d2.1173f3a6b9a3f6f7411858ace8c20ad5beb235cc96f09952cc33ac56.ca650eb137049fbf859eb8e36116ddce9bb3cfdf7151712fbc961507.746955c21.337cecb6.bot.hackbiji.top,212,0.5283018867924528,0,8,1,0,1,0,25.125,57,4.310390103820552,0,0,1
api.036930027.337cecb6.bot.hackbiji.top,39,0.3333333333333333,0,5,0,0,0,0,6.2,9,3.9872178475009488,0,0,1
api.034eb2abf.337cecb6.bot.hackbiji.top,39,0.2051282051282051,0,5,0,0,0,0,6.2,9,3.997227066105133,0,0,1
post.37995a47c66f1bc67e3a6305874c333a1925e947ed246e1743d988e8e.8892093d64f795b36bfc179d7544b40e696247af040ed9906ce8b11e.80e254463cea147b3a0abdf9872aa69cf03814ca81abd25efa670f71.51ac954da.337cecb6.bot.hackbiji.top,212,0.5754716981132075,0,8,1,0,1,0,25.125,57,4.313724028275124,0,0,1
www.18816594773c7829a2685a0c3454a2ffea3d90694261c8a09.23a7c1211.5a6d07fe.bot.hackbiji.top,89,0.5393258426966292,0,6,1,0,0,0,13.333333333333334,49,4.429808685017052,0,0,1
post.32f806522440acc2091b32784676e947c482cfb274238d7f32a216621.4fce1e9a8d6124d2f9f2aac51f3e8e3f8b35a9298dc64205a295a576.8780a0119cdb613f7a5a602348214c56cf3040c1f171f826101940d0.6527f655e.714e2cfa.bot.hackbiji.top,212,0.6179245283018868,0,8,1,0,1,0,25.125,57,4.283090991993977,0,0,1
post.39df7011ae0946f17d63d61506e21b541786a13181861e7f7e885d743.f36122b5b9dd4e450f81ffc1f5ecb6fe2b5a2667fb3336bfacdeba71.d88a3d850b9e24d1cc7a52d3a6a07753aff227d61903e41601eabce1.16e1a33aa.714e2cfa.bot.hackbiji.top,212,0.5377358490566038,0,8,1,0,1,0,25.125,57,4.280505926199041,0,0,1
post.3f39b327ff34a025f0a63f7a6c4412f67334cd4b8b15f00390a290f42.07e11b8b32fa78ce54464b49ef228f5b1daa724203462c1445cf32d7.0d31f58bed15ef24a6bfc969bb5c333bc5f35efe56b26b74d8e98e51.478283020.2028a4f2.bot.hackbiji.top,212,0.5754716981132075,0,8,1,0,1,0,25.125,57,4.274570867055542,0,0,1
api.13e2e136d.714e2cfa.bot.hackbiji.top,39,0.2564102564102564,0,5,0,0,0,0,6.2,9,4.141064001347103,0,0,1
api.076fe4e7b.714e2cfa.bot.hackbiji.top,39,0.2307692307692307,0,5,0,0,0,0,6.2,9,4.070425860265988,0,0,1
post.4331376618539e3f187738a9cf190cc70bddd3b35.446638a381d343ad69a60d00d4c9de0b5db96212a3e07cc825861605.1269ca9f2d8c2f62dafe227a2d212b197433f1866938abdab337d9b4.e479d9f1bbccbba048ec466af9a8e51aa08e2299e9490a46225d621b.497975ac.714e2cfa.bot.hackbiji.top,252,0.5793650793650794,0,9,1,0,0,0,26.666666666666668,56,4.280721475797999,0,0,1
post.1300.06fea7af9.5a6d07fe.bot.hackbiji.top,45,0.2666666666666666,0,6,0,0,0,0,6.0,9,4.207976707200401,0,0,1
post.1350.061c065f2.337cecb6.bot.hackbiji.top,45,0.3333333333333333,0,6,0,0,0,0,6.0,9,4.157650873722837,0,0,1
api.0480049e7.2028a4f2.bot.hackbiji.top,39,0.358974358974359,0,5,0,0,0,0,6.2,9,4.038499898783,0,0,1
post.18eeac17825e70e1d6788080e868f8ab96aae4dc184afe1bda209b960.a78283020.2028a4f2.bot.hackbiji.top,98,0.4897959183673469,0,6,1,0,1,0,14.833333333333334,57,4.299759717596984,0,0,1
api.016e43907.2028a4f2.bot.hackbiji.top,39,0.358974358974359,0,5,0,0,0,0,6.2,9,4.243628103911205,0,0,1
post.348cd6f1a31e3e66bf11deee4dd600f777ac7e512eaac74bbd5f110f1.edfc6246a764862d50009b306e63366360bd44d7d0ee8c608acdc340.e573a854371697ed8035c0e09c40a7328c5b551c39598f570e934bae.119677913.2028a4f2.bot.hackbiji.top,212,0.5754716981132075,0,8,1,0,1,0,25.125,57,4.308651739465566,0,0,1
www.180.03ee02bef.5a6d07fe.bot.hackbiji.top,43,0.2558139534883721,0,6,0,0,0,0,5.666666666666667,9,4.239763591710148,0,0,1
post.3626556c6dab8fff0994f88754b9b9d0c10b9e261b6d1aafb9d156de9.88c161582bb2c77a72a13257f59bada26cfa9040b0c34bbbd41df85b.bb21ae16f0bef1acab40aeca63237f0973ace84c65107cc9023eefd7.824f42253.5a6d07fe.bot.hackbiji.top,212,0.5094339622641509,0,8,1,0,1,0,25.125,57,4.3140450423820615,0,0,1
api.0560536ec.337cecb6.bot.hackbiji.top,39,0.282051282051282,0,5,0,0,0,0,6.2,9,3.9359357962188977,0,0,1
api.01d027dec.2028a4f2.bot.hackbiji.top,39,0.282051282051282,0,5,0,0,0,0,6.2,9,4.109138039864114,0,0,1
post.30512822b90fa5a4fbe9c84be09d8d218bd8ed9bdddcef6256fe019eb.dd399eb463d77ddcc848fc6b24d1d11b77f1cb3520f31336bc5ba93e.a00bc228370220c0c9210d07d44d480dda830c87c04d8b6202652908.47d08067f.2028a4f2.bot.hackbiji.top,212,0.5471698113207547,0,8,1,0,1,0,25.125,57,4.260013509861398,0,0,1
post.212ff2ae20c5d04a8adbbc1a6da669a03f32d1015.90fc2dad0f1cbcf9df704efb5b3527c44b1ada27.8c092ca3.2028a4f2.bot.hackbiji.top,122,0.4344262295081967,0,7,1,0,0,0,16.0,41,4.306373300675718,0,0,1
post.22a0832204b14bd9d8d723570a596fca7cb2cebb474515f16643c71b3.9e55ec28594d748c280a182c856450e0714b567ed70d1a41f0b6604a.1e112217.337cecb6.bot.hackbiji.top,154,0.577922077922078,0,7,1,0,0,0,20.571428571428573,57,4.344107459706719,0,0,1
post.4741c215af21d976850dcdcb0e4c8af6e0461f162.dffa6f4ac8eb89600fffd904f8427b7826204356568d9433b45fab2a.9c04121148f13f596f8bdae19622685e1aa6a2b1f7103838eb781820.1c9a72dd7a21c5cb0daaefb61094670246b92a5d39d3fdce05344f49.446544a0.2028a4f2.bot.hackbiji.top,252,0.5833333333333334,0,9,1,0,0,0,26.666666666666668,56,4.268546927400354,0,0,1
post.1300.04589061d.2028a4f2.bot.hackbiji.top,45,0.4,0,6,0,0,0,0,6.0,9,4.261095807768472,0,0,1
post.3380e72396b2999297d79bc7290045646207d00f7109523da411e3f72.718fcdc5a9939109b1cbba1daacd9d38091068c80f4040511527e718.214c7bf4479100dc4f525c654a19de4df1600f6eb4632a25caf0c10c.163721aa7.337cecb6.bot.hackbiji.top,212,0.6084905660377359,0,8,1,0,1,0,25.125,57,4.287097008856986,0,0,1
post.1a14f23c1e5a37ddcb67873ef.a4589061d.2028a4f2.bot.hackbiji.top,66,0.4090909090909091,0,6,1,0,1,0,9.5,25,4.488813960261508,0,0,1
api.1270c74df.2028a4f2.bot.hackbiji.top,39,0.3076923076923077,0,5,0,0,0,0,6.2,9,4.077212078381127,0,0,1
post.2aff2ac9a75bd4a8319329dbd3e136a2a5279c5e04d213d974df4d611.429092a9bab14435cf3ee4e83e0472b0c98e52c432b875903add06ca.12f083856.5a6d07fe.bot.hackbiji.top,155,0.535483870967742,0,7,1,0,1,0,20.714285714285715,57,4.370615472862024,0,0,1
post.13d16b09d662974a587e74155.a15fc7796.2028a4f2.bot.hackbiji.top,66,0.4848484848484848,0,6,1,0,1,0,9.5,25,4.455093316486014,0,0,1
post.3996fd8eda5f0403b94c644e6862b6e343e0c63d71ae2205693539e12.0a8a0baeae37df1c13613ccc327f8a45c414d855b5c9433c69913c55.1022ba6c15e766f123fad91c02481359567d2c0dab752d8130118b8b.324f42253.5a6d07fe.bot.hackbiji.top,212,0.5943396226415094,0,8,1,0,1,0,25.125,57,4.31052987230081,0,0,1
post.3cac20edbcf280a970cc7d3a2eed3472c67ce4d84dd070fe6d97ea648.c584df5e7b1f48a528afa5c0fc0ef00a5ffe6cb98c3789d860c17191.cf97d71788a43b9d2cc952de7fac97541f467d45adc7328fb7c3317d.2527f655e.714e2cfa.bot.hackbiji.top,212,0.5047169811320755,0,8,1,0,1,0,25.125,57,4.2809800994334,0,0,1
post.389fd8fe2d73a51dddcb0694fa90b0c32a57be245cd1c5fffa577e19f.3bb0e97cd04d2b65a9cd692a2e9bcddb6f37b29f94b65bc7cb57b8f8.3b731814c7e37cb735a5e0d933fdeef9a858f468910640a7c6cf4aed.4615e06b0.337cecb6.bot.hackbiji.top,212,0.490566037735849,0,8,1,0,1,0,25.125,57,4.305567116563991,0,0,1
post.35685361558c7dbc852f3dabf86f999c08d952c3e76175096bec08e48.de7904ada5c59affd15b3f59d2e69965a2b39808a7c24a7a6e43a0ad.75fd39a01bd3f3ac9d93210d9ca94acc8be94ee01832ecfe24f7f269.95a1b6136.714e2cfa.bot.hackbiji.top,212,0.5330188679245284,0,8,1,0,1,0,25.125,57,4.314658177265417,0,0,1
post.3b86be15f67cd5b9c0239893822c98252c69f9bad34eae836bfcc3875.54899aaf363f08fb03b495af1b65f8abd93f678dbd35a950896317e5.ba40304e3682cbabd719ef29ff694b436b4b159f3c8001cc5333edd5.26a3c352c.337cecb6.bot.hackbiji.top,212,0.5471698113207547,0,8,1,0,1,0,25.125,57,4.255805254439859,0,0,1
post.388b690c87cbea5d3cc876d2368e85ed0727610fc3ffb0b3092dfdc23.f95d8a2f9d1b151717e32a225ca4bfd1d708c14cdf4c6c46274be8d1.202ad3c8df743c40714056f256de7c08ca7378c0104b7abe48a88511.a7d08067f.2028a4f2.bot.hackbiji.top,212,0.5518867924528302,0,8,1,0,1,0,25.125,57,4.285024123158397,0,0,1
post.1760d2da3c7f230ab21b8b6ee.a6e1a33aa.714e2cfa.bot.hackbiji.top,66,0.3333333333333333,0,6,1,0,1,0,9.5,25,4.273275134667832,0,0,1
post.4f7730771c34373498b0538dc7ae58057c6544d04.88e2b4f15fbe4992ddef9b7b3a527c710ccdb173802087e2ff5a93ec.3ea9e439e3cdc6717ba210db8ee6368a718fc9cc10c28f718f6ea428.00b5739eaee91072df6298e97c1df82c2b34cfdf2dda3af085faacc0.2ff04204.337cecb6.bot.hackbiji.top,252,0.5396825396825397,0,9,1,0,0,0,26.666666666666668,56,4.277394614259802,0,0,1
post.37e40b358d88c15f95ce38b1390f5ef8772881af8d19c291299c99805.f11e96c807db6aecebdd1af05bcbfe4d46f3428bfd06c5eeb6fdc94f.c794724541cd655f5864f98b5a7da1c56fc379443174fd870ff99785.4508070ca.714e2cfa.bot.hackbiji.top,212,0.5471698113207547,0,8,1,0,1,0,25.125,57,4.294379439854064,0,0,1
